,pub_date,abstract,lead_paragraph,snippet,headline.main,text,Polarity,Sentiment,NLP_fin-sentiment-text,finbert-sentiment-score,finbert-bin
65,2022-04-20 17:29:19+00:00,The former president has embarked on a campaign to warn that the scourge of online falsehoods has eroded the foundations of democracy.,"SAN FRANCISCO — In 2011, President Barack Obama swept into Silicon Valley and yukked it up with Mark Zuckerberg, Facebook’s founder. The occasion was a town hall with the social network’s employees that covered the burning issues of the day: taxes, health care, the promise of technology to solve the nation’s problems.",The former president has embarked on a campaign to warn that the scourge of online falsehoods has eroded the foundations of democracy.,Barack Obama Takes On a New Role: Fighting Disinformation,"The former president has embarked on a campaign to warn that the scourge of online falsehoods has eroded the foundations of democracy. SAN FRANCISCO — In 2011, President Barack Obama swept into Silicon Valley and yukked it up with Mark Zuckerberg, Facebook’s founder. The occasion was a town hall with the social network’s employees that covered the burning issues of the day: taxes, health care, the promise of technology to solve the nation’s problems. The former president has embarked on a campaign to warn that the scourge of online falsehoods has eroded the foundations of democracy. Barack Obama Takes On a New Role: Fighting Disinformation ",-0.0845635922789225,0.9215262093497268,-0.999021053314209,0.0,0
66,2022-04-12 18:59:03+00:00,"The company’s first consumer protection lawsuit, filed Monday,  claims a Cameroon man tricked would-be buyers using Gmail and other services.","In a first for the tech giant, Google filed a consumer protection lawsuit to shield the vulnerable and unsuspecting from what it called a “nefarious” scheme: the sale of adorable, but imaginary, puppies.","The company’s first consumer protection lawsuit, filed Monday,  claims a Cameroon man tricked would-be buyers using Gmail and other services.","In a First, Google Goes After Puppy Fraud in Court","The company’s first consumer protection lawsuit, filed Monday,  claims a Cameroon man tricked would-be buyers using Gmail and other services. In a first for the tech giant, Google filed a consumer protection lawsuit to shield the vulnerable and unsuspecting from what it called a “nefarious” scheme: the sale of adorable, but imaginary, puppies. The company’s first consumer protection lawsuit, filed Monday,  claims a Cameroon man tricked would-be buyers using Gmail and other services. In a First, Google Goes After Puppy Fraud in Court ",-0.6177996852338259,0.8900997482627838,-0.9991039633750916,-0.6262868046760559,-1
67,2022-04-12 16:00:10+00:00,"Tech companies really want their employees to be happy — or at least less annoyed — about returning. So they’re providing concerts, food trucks and other perks.","When Google employees returned to their mostly empty offices this month, they were told to relax. Office time should be “not only productive but also fun.” Explore the place a little. Don’t book back-to-back meetings.","Tech companies really want their employees to be happy — or at least less annoyed — about returning. So they’re providing concerts, food trucks and other perks.",Welcome Back to the Office. Isn’t This Fun?,"Tech companies really want their employees to be happy — or at least less annoyed — about returning. So they’re providing concerts, food trucks and other perks. When Google employees returned to their mostly empty offices this month, they were told to relax. Office time should be “not only productive but also fun.” Explore the place a little. Don’t book back-to-back meetings. Tech companies really want their employees to be happy — or at least less annoyed — about returning. So they’re providing concerts, food trucks and other perks. Welcome Back to the Office. Isn’t This Fun? ",0.2720030127456121,0.5695840629046818,-0.7892432808876038,0.0,0
68,2022-04-08 14:34:29+00:00,New research finds companies are starting to rely less on the college filter in hiring. But it remains an obstacle to opportunity for many.,"As a middle school student in New York, Shekinah Griffith saw a television news report of President Barack Obama visiting an innovative school in Brooklyn. Its program included high school, an associate degree in a technical subject, an internship and the promise of a good job.",New research finds companies are starting to rely less on the college filter in hiring. But it remains an obstacle to opportunity for many.,A 4-Year Degree Isn’t Quite the Job Requirement It Used to Be,"New research finds companies are starting to rely less on the college filter in hiring. But it remains an obstacle to opportunity for many. As a middle school student in New York, Shekinah Griffith saw a television news report of President Barack Obama visiting an innovative school in Brooklyn. Its program included high school, an associate degree in a technical subject, an internship and the promise of a good job. New research finds companies are starting to rely less on the college filter in hiring. But it remains an obstacle to opportunity for many. A 4-Year Degree Isn’t Quite the Job Requirement It Used to Be ",0.2149906620625159,0.1239513578223997,-0.6835874915122986,0.0,0
69,2022-04-06 09:00:27+00:00,"Apple and Google are pushing privacy changes, but a shift in digital tracking is giving some platforms a bigger advertising advantage.",The internet industry shuddered last year when Apple introduced privacy measures for the iPhone that threatened to upend online tracking and cripple digital advertising. Google pledged similar privacy actions.,"Apple and Google are pushing privacy changes, but a shift in digital tracking is giving some platforms a bigger advertising advantage.","You’re Still Being Tracked on the Internet, Just in a Different Way","Apple and Google are pushing privacy changes, but a shift in digital tracking is giving some platforms a bigger advertising advantage. The internet industry shuddered last year when Apple introduced privacy measures for the iPhone that threatened to upend online tracking and cripple digital advertising. Google pledged similar privacy actions. Apple and Google are pushing privacy changes, but a shift in digital tracking is giving some platforms a bigger advertising advantage. You’re Still Being Tracked on the Internet, Just in a Different Way ",-0.6107337106722386,0.3981268456727654,0.9976715445518494,0.0,0
70,2022-04-05 16:32:47+00:00,"The bill aims to compensate struggling news organizations, and follows similar moves by Europe and Australia.",OTTAWA — Prime Minister Justin Trudeau’s government introduced legislation on Tuesday that would require companies like the parents of Google and Facebook to pay Canadian media outlets for allowing links to news content on their platforms.,"The bill aims to compensate struggling news organizations, and follows similar moves by Europe and Australia.",Canada Introduces Bill Requiring Online Giants to Share Revenues With Publishers,"The bill aims to compensate struggling news organizations, and follows similar moves by Europe and Australia. OTTAWA — Prime Minister Justin Trudeau’s government introduced legislation on Tuesday that would require companies like the parents of Google and Facebook to pay Canadian media outlets for allowing links to news content on their platforms. The bill aims to compensate struggling news organizations, and follows similar moves by Europe and Australia. Canada Introduces Bill Requiring Online Giants to Share Revenues With Publishers ",0.4147010190240514,0.0297180370665064,-0.9968706965446472,0.0,0
71,2022-03-23 22:11:21+00:00,The test program is likely to whittle away at the lucrative commissions that Google has charged app developers for money made on its platform.,"Google said on Wednesday that it would allow some apps, such as Spotify, to offer their own billing system within the Google Play store as part of a pilot program.",The test program is likely to whittle away at the lucrative commissions that Google has charged app developers for money made on its platform.,"Google, facing antitrust scrutiny, says it will let apps like Spotify offer alternate billing systems.","The test program is likely to whittle away at the lucrative commissions that Google has charged app developers for money made on its platform. Google said on Wednesday that it would allow some apps, such as Spotify, to offer their own billing system within the Google Play store as part of a pilot program. The test program is likely to whittle away at the lucrative commissions that Google has charged app developers for money made on its platform. Google, facing antitrust scrutiny, says it will let apps like Spotify offer alternate billing systems. ",-0.4483429716617819,0.607457117437539,-0.9617242217063904,0.0,0
72,2022-03-21 20:30:27+00:00,"Four were dismissed, and two were disciplined. Google has said its actions had nothing to do with trying to combat unionization efforts.",Google has agreed to settle a National Labor Relations Board case filed by six former and current employees who said the company had illegally fired or disciplined them because of their unionization efforts.,"Four were dismissed, and two were disciplined. Google has said its actions had nothing to do with trying to combat unionization efforts.",Google settles with six employees who worked on unionization efforts.,"Four were dismissed, and two were disciplined. Google has said its actions had nothing to do with trying to combat unionization efforts. Google has agreed to settle a National Labor Relations Board case filed by six former and current employees who said the company had illegally fired or disciplined them because of their unionization efforts. Four were dismissed, and two were disciplined. Google has said its actions had nothing to do with trying to combat unionization efforts. Google settles with six employees who worked on unionization efforts. ",0.9055008447186554,0.2405894313977459,0.990303099155426,-0.9583340883255005,-2
73,2022-03-18 23:58:29+00:00,The lawsuit echoes many of the complaints Black employees have expressed over the years about working at the company.,"A former employee at Google sued the company on Friday, claiming it systematically discriminated against Black workers by placing them in lower-level jobs, underpaying them and denying them opportunities to advance.",The lawsuit echoes many of the complaints Black employees have expressed over the years about working at the company.,Lawsuit Accuses Google of Bias Against Black Employees,"The lawsuit echoes many of the complaints Black employees have expressed over the years about working at the company. A former employee at Google sued the company on Friday, claiming it systematically discriminated against Black workers by placing them in lower-level jobs, underpaying them and denying them opportunities to advance. The lawsuit echoes many of the complaints Black employees have expressed over the years about working at the company. Lawsuit Accuses Google of Bias Against Black Employees ",-0.4590464268276357,0.2965185485917365,-0.7567154765129089,-0.9272562265396118,-2
74,2022-03-11 12:31:54+00:00,European Union and British regulators are investigating an agreement between the internet giants that a U.S. antitrust inquiry uncovered.,"A secret deal struck between Google and Meta, the parent company of Facebook, is being investigated by antitrust regulators in the European Union and Britain for potentially undermining competition in the multibillion-dollar digital advertising market.",European Union and British regulators are investigating an agreement between the internet giants that a U.S. antitrust inquiry uncovered.,A secret ad deal between Google and Meta is under scrutiny in Europe.,"European Union and British regulators are investigating an agreement between the internet giants that a U.S. antitrust inquiry uncovered. A secret deal struck between Google and Meta, the parent company of Facebook, is being investigated by antitrust regulators in the European Union and Britain for potentially undermining competition in the multibillion-dollar digital advertising market. European Union and British regulators are investigating an agreement between the internet giants that a U.S. antitrust inquiry uncovered. A secret ad deal between Google and Meta is under scrutiny in Europe. ",-0.6303512961106339,0.5959114388776403,-0.687592089176178,-0.6690257787704468,-1
75,2022-03-08 13:25:34+00:00,The deal is intended to help Google differentiate its cloud business from that of its rivals Amazon and Microsoft.,"Google announced one of its largest acquisitions on Tuesday, paying roughly $5.4 billion for the cybersecurity company Mandiant, a provider of services that help businesses prepare for and respond to cyberattacks.",The deal is intended to help Google differentiate its cloud business from that of its rivals Amazon and Microsoft.,"Google is buying Mandiant, a cybersecurity firm, for $5.4 billion.","The deal is intended to help Google differentiate its cloud business from that of its rivals Amazon and Microsoft. Google announced one of its largest acquisitions on Tuesday, paying roughly $5.4 billion for the cybersecurity company Mandiant, a provider of services that help businesses prepare for and respond to cyberattacks. The deal is intended to help Google differentiate its cloud business from that of its rivals Amazon and Microsoft. Google is buying Mandiant, a cybersecurity firm, for $5.4 billion. ",-0.9027890325078824,0.2619866161363982,-0.9662038683891296,0.0,0
76,2022-03-04 03:54:06+00:00,The move came after a Russian regulator demanded that the company stop showing ads with what the regulator claimed was false information about the invasion of Ukraine.,Google said on Thursday night that it had suspended all advertising in Russia after the country’s internet regulator demanded that the company stop showing what it considered ads displaying false information about Russia’s invasion of Ukraine.,The move came after a Russian regulator demanded that the company stop showing ads with what the regulator claimed was false information about the invasion of Ukraine.,Google Suspends Advertising in Russia,The move came after a Russian regulator demanded that the company stop showing ads with what the regulator claimed was false information about the invasion of Ukraine. Google said on Thursday night that it had suspended all advertising in Russia after the country’s internet regulator demanded that the company stop showing what it considered ads displaying false information about Russia’s invasion of Ukraine. The move came after a Russian regulator demanded that the company stop showing ads with what the regulator claimed was false information about the invasion of Ukraine. Google Suspends Advertising in Russia ,0.8226643367100095,0.714301078998923,-0.8720725774765015,-0.8995963335037231,-1
77,2022-03-24 16:28:12+00:00,The Digital Markets Act is the most sweeping legislation to regulate tech since a European privacy law was passed in 2018.,"GÖTTINGEN, Germany — The European Union agreed on Thursday to one of the world’s most far-reaching laws to address the power of the biggest tech companies, potentially reshaping app stores, online advertising, e-commerce, messaging services and other everyday digital tools.",The Digital Markets Act is the most sweeping legislation to regulate tech since a European privacy law was passed in 2018.,E.U. Takes Aim at Big Tech’s Power With Landmark Digital Act,"The Digital Markets Act is the most sweeping legislation to regulate tech since a European privacy law was passed in 2018. GÖTTINGEN, Germany — The European Union agreed on Thursday to one of the world’s most far-reaching laws to address the power of the biggest tech companies, potentially reshaping app stores, online advertising, e-commerce, messaging services and other everyday digital tools. The Digital Markets Act is the most sweeping legislation to regulate tech since a European privacy law was passed in 2018. E.U. Takes Aim at Big Tech’s Power With Landmark Digital Act ",-0.054506185488337,0.6837817191969424,0.9976215958595276,0.0,0
78,2022-02-24 00:01:18+00:00,The company also said it would restore many of its famed office perks.,"As Google prepares to bring workers back to its offices, the company is relaxing some of its Covid-19 workplace policies, including a rule requiring U.S. employees to be vaccinated. But workers will still have to be vaccinated if they plan to use the company’s offices.",The company also said it would restore many of its famed office perks.,Google eases pandemic rules for employees in the U.S.,"The company also said it would restore many of its famed office perks. As Google prepares to bring workers back to its offices, the company is relaxing some of its Covid-19 workplace policies, including a rule requiring U.S. employees to be vaccinated. But workers will still have to be vaccinated if they plan to use the company’s offices. The company also said it would restore many of its famed office perks. Google eases pandemic rules for employees in the U.S. ",0.6190868617608498,0.5848247340907154,0.998397171497345,0.513603687286377,1
79,2022-03-21 07:00:17+00:00,"For all the excitement around places like Austin and Miami, the biggest tech expansion has been in Canada’s largest city.","TORONTO — In late February, Microsoft opened four floors of new office space near the top of a 50-story glass tower in downtown Toronto, a block from Scotiabank Arena, home of the Maple Leafs and the Raptors.","For all the excitement around places like Austin and Miami, the biggest tech expansion has been in Canada’s largest city.","Toronto, the Quietly Booming Tech Town","For all the excitement around places like Austin and Miami, the biggest tech expansion has been in Canada’s largest city. TORONTO — In late February, Microsoft opened four floors of new office space near the top of a 50-story glass tower in downtown Toronto, a block from Scotiabank Arena, home of the Maple Leafs and the Raptors. For all the excitement around places like Austin and Miami, the biggest tech expansion has been in Canada’s largest city. Toronto, the Quietly Booming Tech Town ",0.6779814273486042,0.0546523619241079,-0.9961779117584229,0.0,0
80,2022-02-16 13:00:08+00:00,It says it will give other companies plenty of time to adapt to changes to its Android software. Similar changes made by Apple affected big internet companies.,Google said on Wednesday that it was working on privacy measures meant to limit the sharing of data on smartphones running its Android software. But the company promised those changes would not be as disruptive as a similar move by Apple last year.,It says it will give other companies plenty of time to adapt to changes to its Android software. Similar changes made by Apple affected big internet companies.,"Google Plans Privacy Changes, but Promises to Not Be Disruptive","It says it will give other companies plenty of time to adapt to changes to its Android software. Similar changes made by Apple affected big internet companies. Google said on Wednesday that it was working on privacy measures meant to limit the sharing of data on smartphones running its Android software. But the company promised those changes would not be as disruptive as a similar move by Apple last year. It says it will give other companies plenty of time to adapt to changes to its Android software. Similar changes made by Apple affected big internet companies. Google Plans Privacy Changes, but Promises to Not Be Disruptive ",-0.1244342987050501,0.8457366858654252,-0.9913527369499208,0.0,0
81,2022-03-18 22:48:48+00:00,The Brazilian Supreme Court has vowed to fight disinformation ahead of this year’s presidential elections. Banning the popular messaging app is its most drastic step yet.,"RIO DE JANEIRO — Brazil’s Supreme Court banned the fast-growing messaging app Telegram in the country on Friday, taking a drastic measure that showed the court plans to aggressively fight disinformation ahead of this year’s presidential elections.",The Brazilian Supreme Court has vowed to fight disinformation ahead of this year’s presidential elections. Banning the popular messaging app is its most drastic step yet.,Brazil Blocks Telegram Over Disinformation Concerns,"The Brazilian Supreme Court has vowed to fight disinformation ahead of this year’s presidential elections. Banning the popular messaging app is its most drastic step yet. RIO DE JANEIRO — Brazil’s Supreme Court banned the fast-growing messaging app Telegram in the country on Friday, taking a drastic measure that showed the court plans to aggressively fight disinformation ahead of this year’s presidential elections. The Brazilian Supreme Court has vowed to fight disinformation ahead of this year’s presidential elections. Banning the popular messaging app is its most drastic step yet. Brazil Blocks Telegram Over Disinformation Concerns ",0.7968479619369944,0.6568800018844327,-0.5608441829681396,-0.8826531171798706,-1
82,2022-01-20 21:10:22+00:00,"Mustafa Suleyman, who played a key role in the company’s work on health care technology, is joining Greylock Partners, a Silicon Valley venture capital firm.","Mustafa Suleyman, a pioneer in the field of artificial intelligence, is leaving Google to join the venture capital firm Greylock Partners.","Mustafa Suleyman, who played a key role in the company’s work on health care technology, is joining Greylock Partners, a Silicon Valley venture capital firm.",DeepMind co-founder leaves Google after a rocky tenure.,"Mustafa Suleyman, who played a key role in the company’s work on health care technology, is joining Greylock Partners, a Silicon Valley venture capital firm. Mustafa Suleyman, a pioneer in the field of artificial intelligence, is leaving Google to join the venture capital firm Greylock Partners. Mustafa Suleyman, who played a key role in the company’s work on health care technology, is joining Greylock Partners, a Silicon Valley venture capital firm. DeepMind co-founder leaves Google after a rocky tenure. ",0.8129548831246252,0.3407305618991423,-0.999766767024994,0.0,0
83,2022-01-21 19:24:07+00:00,The effort is the first time the tech giant has tried to get a government case against it tossed out.,"Google asked a federal court on Friday to dismiss an antitrust lawsuit led by the State of Texas, the first time it has sought to have one of the government competition cases against it thrown out in the United States.",The effort is the first time the tech giant has tried to get a government case against it tossed out.,Google asks court to dismiss Texas antitrust case.,"The effort is the first time the tech giant has tried to get a government case against it tossed out. Google asked a federal court on Friday to dismiss an antitrust lawsuit led by the State of Texas, the first time it has sought to have one of the government competition cases against it thrown out in the United States. The effort is the first time the tech giant has tried to get a government case against it tossed out. Google asks court to dismiss Texas antitrust case. ",-0.0077493815726905,0.079756497315894,-0.9980168342590332,-0.610944390296936,-1
84,2022-02-17 20:44:58+00:00,The project is a big bet on scaling up programs that have proved effective in lifting low-income workers into middle-class jobs and careers.,Google said on Thursday that it was creating a $100 million fund to sponsor an ambitious project to expand effective skills training and job placement programs for low-income Americans.,The project is a big bet on scaling up programs that have proved effective in lifting low-income workers into middle-class jobs and careers.,Google Creates $100 Million Fund for Skills Training Program,The project is a big bet on scaling up programs that have proved effective in lifting low-income workers into middle-class jobs and careers. Google said on Thursday that it was creating a $100 million fund to sponsor an ambitious project to expand effective skills training and job placement programs for low-income Americans. The project is a big bet on scaling up programs that have proved effective in lifting low-income workers into middle-class jobs and careers. Google Creates $100 Million Fund for Skills Training Program ,-0.4592342883118623,0.6983675804624774,0.9985068440437316,0.6341235041618347,1
85,2022-02-23 10:00:19+00:00,The embrace by some conservative influencers and conspiracy theorists is part of a broader effort to shift people away from Big Tech.,"To hear more audio stories from publications like The New York Times, download Audm for iPhone or Android.",The embrace by some conservative influencers and conspiracy theorists is part of a broader effort to shift people away from Big Tech.,"Fed Up With Google, Conspiracy Theorists Turn to DuckDuckGo","The embrace by some conservative influencers and conspiracy theorists is part of a broader effort to shift people away from Big Tech. To hear more audio stories from publications like The New York Times, download Audm for iPhone or Android. The embrace by some conservative influencers and conspiracy theorists is part of a broader effort to shift people away from Big Tech. Fed Up With Google, Conspiracy Theorists Turn to DuckDuckGo ",-0.507935672530448,0.6544465515893291,-0.997749388217926,0.0,0
86,2022-01-14 17:43:48+00:00,The states argue that Google reached a deal with Facebook to have the social network join its effort in an effort to “kill” a competing ad network.,"Google’s chief executive approved an agreement with Facebook at the heart of an antitrust lawsuit that 16 states and Puerto Rico have lodged against the search giant, according to a portion of the complaint revealed on Friday.",The states argue that Google reached a deal with Facebook to have the social network join its effort in an effort to “kill” a competing ad network.,"Google’s chief executive signed off on deal at center of antitrust case, states say.","The states argue that Google reached a deal with Facebook to have the social network join its effort in an effort to “kill” a competing ad network. Google’s chief executive approved an agreement with Facebook at the heart of an antitrust lawsuit that 16 states and Puerto Rico have lodged against the search giant, according to a portion of the complaint revealed on Friday. The states argue that Google reached a deal with Facebook to have the social network join its effort in an effort to “kill” a competing ad network. Google’s chief executive signed off on deal at center of antitrust case, states say. ",-0.3116827835762374,0.634305810416845,0.9991705417633056,0.0,0
87,2022-01-14 11:06:35+00:00,"The internet giant, planning on employees returning to the office for a few days a week, is building another $1 billion office less than two miles away.","Google said Friday that it would spend $1 billion to purchase a London office building, making it the owner of another high-priced piece of real estate as the internet giant bets on an eventual return to office for its employees around the world.","The internet giant, planning on employees returning to the office for a few days a week, is building another $1 billion office less than two miles away.",Google pays $1 billion for a London office building.,"The internet giant, planning on employees returning to the office for a few days a week, is building another $1 billion office less than two miles away. Google said Friday that it would spend $1 billion to purchase a London office building, making it the owner of another high-priced piece of real estate as the internet giant bets on an eventual return to office for its employees around the world. The internet giant, planning on employees returning to the office for a few days a week, is building another $1 billion office less than two miles away. Google pays $1 billion for a London office building. ",-0.4884100222004168,0.8180217509236716,-0.999775230884552,0.0,0
88,2022-01-24 16:43:14+00:00,Three states and the District of Columbia allege that the tech giant misled consumers by continuing to track those who had changed their privacy settings to prevent data collection.,"The District of Columbia and three states sued Google on Monday, claiming that the tech giant deceived consumers to gain access to their location data.",Three states and the District of Columbia allege that the tech giant misled consumers by continuing to track those who had changed their privacy settings to prevent data collection.,Four Attorneys General Claim Google Secretly Tracked People,"Three states and the District of Columbia allege that the tech giant misled consumers by continuing to track those who had changed their privacy settings to prevent data collection. The District of Columbia and three states sued Google on Monday, claiming that the tech giant deceived consumers to gain access to their location data. Three states and the District of Columbia allege that the tech giant misled consumers by continuing to track those who had changed their privacy settings to prevent data collection. Four Attorneys General Claim Google Secretly Tracked People ",-0.1784662737975906,0.7013943607133858,-0.7545081973075867,-0.7973534464836121,-1
89,2022-03-12 08:00:09+00:00,"Mykhailo Fedorov, Ukraine’s youngest minister, has turned technology, cryptocurrency and social media into modern weapons of war.","After war began last month, President Volodymyr Zelensky of Ukraine turned to Mykhailo Fedorov, a vice prime minister, for a key role.","Mykhailo Fedorov, Ukraine’s youngest minister, has turned technology, cryptocurrency and social media into modern weapons of war.","Shaming Apple and Texting Musk, a Ukraine Minister Uses Novel War Tactics","Mykhailo Fedorov, Ukraine’s youngest minister, has turned technology, cryptocurrency and social media into modern weapons of war. After war began last month, President Volodymyr Zelensky of Ukraine turned to Mykhailo Fedorov, a vice prime minister, for a key role. Mykhailo Fedorov, Ukraine’s youngest minister, has turned technology, cryptocurrency and social media into modern weapons of war. Shaming Apple and Texting Musk, a Ukraine Minister Uses Novel War Tactics ",-0.3767616866266485,0.1535739178748174,-0.9997764229774476,0.0,0
90,2022-02-02 10:03:13+00:00,A small search engine company in the Czech Republic helped inspire a law that is poised to put major limits on tech giants like Google.,"As Google extended its dominance as a search engine over the past two decades, the Czech Republic stood out as a surprising holdout.",A small search engine company in the Czech Republic helped inspire a law that is poised to put major limits on tech giants like Google.,Google Vanquished a Rival in Prague. Payback Could Hurt.,"A small search engine company in the Czech Republic helped inspire a law that is poised to put major limits on tech giants like Google. As Google extended its dominance as a search engine over the past two decades, the Czech Republic stood out as a surprising holdout. A small search engine company in the Czech Republic helped inspire a law that is poised to put major limits on tech giants like Google. Google Vanquished a Rival in Prague. Payback Could Hurt. ",0.6128310026755623,0.4054315490329147,0.9859045147895812,-0.6873458623886108,-1
91,2022-01-10 15:00:05+00:00,"The latest tranche totals about 200. They are among more than 1,000 that the company, accused of firing union organizers, claimed were protected by attorney-client privilege.","Google wrongly claimed attorney-client privilege to protect documents subpoenaed in a National Labor Relations Board case filed by former employees who say the company fired them because of their unionization efforts, a labor judge has ruled.","The latest tranche totals about 200. They are among more than 1,000 that the company, accused of firing union organizers, claimed were protected by attorney-client privilege.","Google must turn over more documents in a labor case, a judge rules.","The latest tranche totals about 200. They are among more than 1,000 that the company, accused of firing union organizers, claimed were protected by attorney-client privilege. Google wrongly claimed attorney-client privilege to protect documents subpoenaed in a National Labor Relations Board case filed by former employees who say the company fired them because of their unionization efforts, a labor judge has ruled. The latest tranche totals about 200. They are among more than 1,000 that the company, accused of firing union organizers, claimed were protected by attorney-client privilege. Google must turn over more documents in a labor case, a judge rules. ",-0.7626563408877931,0.6386575554499317,-0.9997344613075256,-0.8278617262840271,-1
92,2022-01-25 13:00:09+00:00,The company is scrapping another plan that would have blocked so-called cookies after privacy groups and regulators complained that Google needed to do more to ensure privacy.,"When Google announced a plan to block digital tracking cookies from its Chrome web browser two years ago, the advertising industry and regulators worried that the proposal would further entrench the search giant’s dominance over online ads.",The company is scrapping another plan that would have blocked so-called cookies after privacy groups and regulators complained that Google needed to do more to ensure privacy.,Google introduces a new system for tracking Chrome browser users.,"The company is scrapping another plan that would have blocked so-called cookies after privacy groups and regulators complained that Google needed to do more to ensure privacy. When Google announced a plan to block digital tracking cookies from its Chrome web browser two years ago, the advertising industry and regulators worried that the proposal would further entrench the search giant’s dominance over online ads. The company is scrapping another plan that would have blocked so-called cookies after privacy groups and regulators complained that Google needed to do more to ensure privacy. Google introduces a new system for tracking Chrome browser users. ",0.7760233042996718,0.6968888264968166,-0.9671193957328796,-0.7326701879501343,-1
93,2022-03-02 12:00:06+00:00,"The company, which is owned by Google, received at least 174 reports of the battery in its Ionic smart watch overheating, leading to 118 reported injuries.","Fitbit, the Google-owned maker of health tracking wearables, is voluntarily recalling its Ionic smart watch after more than 100 reports of burn injuries caused by an overheating battery, the Consumer Product Safety Commission said on Wednesday.","The company, which is owned by Google, received at least 174 reports of the battery in its Ionic smart watch overheating, leading to 118 reported injuries.",Fitbit recalls more than one million smart watches over a burn risk.,"The company, which is owned by Google, received at least 174 reports of the battery in its Ionic smart watch overheating, leading to 118 reported injuries. Fitbit, the Google-owned maker of health tracking wearables, is voluntarily recalling its Ionic smart watch after more than 100 reports of burn injuries caused by an overheating battery, the Consumer Product Safety Commission said on Wednesday. The company, which is owned by Google, received at least 174 reports of the battery in its Ionic smart watch overheating, leading to 118 reported injuries. Fitbit recalls more than one million smart watches over a burn risk. ",0.4527064483756753,0.4171529318482839,-0.6595471501350403,-0.9166263937950134,-2
94,2022-01-06 22:25:32+00:00,"The company will not be allowed to import products that infringe on Sonos patents, including smart speakers, video streaming devices, and some computers and phones.","OAKLAND, Calif. — Google infringed on five audio technology patents held by the speaker manufacturer Sonos and is not allowed to import products that violate Sonos’s intellectual property into the United States, a trade court ruled on Thursday.","The company will not be allowed to import products that infringe on Sonos patents, including smart speakers, video streaming devices, and some computers and phones.","Google Infringed on Sonos Speaker Technology, Trade Court Rules","The company will not be allowed to import products that infringe on Sonos patents, including smart speakers, video streaming devices, and some computers and phones. OAKLAND, Calif. — Google infringed on five audio technology patents held by the speaker manufacturer Sonos and is not allowed to import products that violate Sonos’s intellectual property into the United States, a trade court ruled on Thursday. The company will not be allowed to import products that infringe on Sonos patents, including smart speakers, video streaming devices, and some computers and phones. Google Infringed on Sonos Speaker Technology, Trade Court Rules ",-0.6791613613051337,0.8763798536560646,-0.9964738488197328,-0.614141047000885,-1
95,2022-03-04 19:39:18+00:00,"Facebook on Friday became the first American tech giant to be blocked by the Russian government, as part of the Kremlin’s broadening campaign to tighten control of the internet and limit spaces for dissent about the war in Ukraine.","Facebook on Friday became the first American tech giant to be blocked by the Russian government, as part of the Kremlin’s broadening campaign to tighten control of the internet and limit spaces for dissent about the war in Ukraine.",,"Russia blocks Facebook inside the country, as the Kremlin moves to stifle dissent.","Facebook on Friday became the first American tech giant to be blocked by the Russian government, as part of the Kremlin’s broadening campaign to tighten control of the internet and limit spaces for dissent about the war in Ukraine. Facebook on Friday became the first American tech giant to be blocked by the Russian government, as part of the Kremlin’s broadening campaign to tighten control of the internet and limit spaces for dissent about the war in Ukraine.  Russia blocks Facebook inside the country, as the Kremlin moves to stifle dissent. ",-0.3642714298362388,0.1148145383389137,-0.6478855013847351,-0.7711480855941772,-1
96,2022-02-28 22:39:17+00:00,"Google, Meta, Twitter, Telegram and others are levers in the conflict, caught between demands from Ukraine, Russia, the European Union and the U.S.","Russia’s invasion of Ukraine has become a defining geopolitical moment for some of the world’s biggest tech companies, as their platforms have turned into major battlefields for a parallel information war and their data and services have become vital links in the conflict.","Google, Meta, Twitter, Telegram and others are levers in the conflict, caught between demands from Ukraine, Russia, the European Union and the U.S.",Ukraine War Tests the Power of Tech Giants,"Google, Meta, Twitter, Telegram and others are levers in the conflict, caught between demands from Ukraine, Russia, the European Union and the U.S. Russia’s invasion of Ukraine has become a defining geopolitical moment for some of the world’s biggest tech companies, as their platforms have turned into major battlefields for a parallel information war and their data and services have become vital links in the conflict. Google, Meta, Twitter, Telegram and others are levers in the conflict, caught between demands from Ukraine, Russia, the European Union and the U.S. Ukraine War Tests the Power of Tech Giants ",0.974263265988977,0.3114307298190425,-0.9989069700241088,0.0,0
97,2022-03-09 15:32:05+00:00,"Under pressure from investors and consumers, many Western companies are unwinding their investments, closing stores and pausing sales in Russia.","After the Russian president, Vladimir V. Putin, ordered the invasion of Ukraine on Feb. 24, multinational companies have been forced to re-examine their ties with Russia. Some, like McDonald’s, PepsiCo and Shell, had built relationships with the country over decades and were faced with untangling complicated deals.","Under pressure from investors and consumers, many Western companies are unwinding their investments, closing stores and pausing sales in Russia.","Companies Are Getting Out of Russia, Sometimes at a Cost","Under pressure from investors and consumers, many Western companies are unwinding their investments, closing stores and pausing sales in Russia. After the Russian president, Vladimir V. Putin, ordered the invasion of Ukraine on Feb. 24, multinational companies have been forced to re-examine their ties with Russia. Some, like McDonald’s, PepsiCo and Shell, had built relationships with the country over decades and were faced with untangling complicated deals. Under pressure from investors and consumers, many Western companies are unwinding their investments, closing stores and pausing sales in Russia. Companies Are Getting Out of Russia, Sometimes at a Cost ",0.7459241191526829,0.3978850557116039,-0.9685054421424866,-0.936980664730072,-2
